beer_beerid,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv
70729,2.5,3.0,3.0,2.5,3.0,9.3
27498,1.5,1.5,3.5,3.0,1.5,8.0
68340,3.5,4.0,4.0,3.0,3.5,7.1
60909,3.875,3.75,3.875,3.5,3.875,6.25
66370,3.0,2.5,3.5,3.0,3.5,5.0
76589,4.0,4.5,4.0,3.5,4.0,5.5
47771,4.166666666666667,3.1666666666666665,4.166666666666667,3.5,3.5,4.73
41156,2.0,4.0,2.5,3.0,2.0,5.9
35519,3.5,3.0,3.0,3.0,3.5,4.9
59999,3.892857142857143,3.857142857142857,3.9285714285714284,3.892857142857143,3.857142857142857,5.0
30452,3.942982456140351,3.662280701754386,3.9078947368421053,3.780701754385965,3.763157894736842,5.1
26816,1.5,1.5,2.0,1.0,1.5,4.7
64722,3.5,3.0,4.0,4.0,3.5,6.8
27373,3.0,3.0,3.0,3.0,3.0,5.0
54381,4.5,3.5,3.5,4.0,3.5,4.5
65044,4.5,4.0,3.0,3.5,4.0,9.2
60402,2.75,2.5,2.5,3.25,3.0,7.0
41339,3.2685185185185186,3.4444444444444446,3.4814814814814814,3.462962962962963,3.4074074074074074,11.0
73636,3.7857142857142856,3.9285714285714284,3.7857142857142856,3.7142857142857144,3.75,6.5
58417,3.0,3.0,3.25,4.0,3.0,7.2
68396,3.653125,3.55625,3.921875,3.665625,3.61875,6.0
17658,3.9285714285714284,4.125,4.035714285714286,4.071428571428571,3.9464285714285716,8.5
47208,4.0,3.640625,4.015625,3.828125,3.828125,5.6
15587,3.5,3.5,4.0,3.5,3.5,7.0
71820,4.340909090909091,4.454545454545454,4.136363636363637,4.068181818181818,4.2727272727272725,6.7
51869,3.908333333333333,3.6416666666666666,3.7333333333333334,3.8208333333333333,3.783333333333333,5.6
20146,4.203703703703703,3.888888888888889,4.0,4.055555555555555,4.203703703703703,6.5
21028,4.1,3.5,3.8,4.0,3.5,3.75
32341,3.25,3.5,4.0,3.25,3.5,6.5
13172,3.625,3.34375,3.90625,3.8125,3.5625,5.27
31156,4.0,3.625,3.625,3.625,3.75,4.3
38204,3.8461538461538463,3.769230769230769,3.8461538461538463,3.8076923076923075,3.923076923076923,6.8
34958,3.5,3.0,3.0,3.0,3.5,5.0
62568,3.7142857142857144,3.4642857142857144,3.5714285714285716,3.4285714285714284,3.642857142857143,5.0
53578,4.133333333333334,4.5,4.2,4.2,4.233333333333333,12.0
14553,4.375,4.125,4.125,4.25,4.25,5.0
30564,3.5625,3.5625,3.5625,3.375,3.375,5.2
52036,4.222222222222222,3.7777777777777777,4.0,4.0,4.055555555555555,5.0
50723,4.0,3.75,4.0,3.75,4.0,7.4
745,2.875,2.6666666666666665,3.2916666666666665,3.0,2.625,4.4
62788,3.826797385620915,3.9607843137254903,4.117647058823529,4.052287581699346,4.088235294117647,14.0
64375,3.5,3.5,3.0,3.0,3.0,4.8
19782,4.0,4.0,4.0,3.5,4.0,5.3
62290,4.075,4.1875,3.9875,3.875,3.975,4.8
76887,3.0,3.5,4.0,3.5,3.0,6.1
43569,3.857142857142857,3.5,3.6785714285714284,3.75,3.7142857142857144,4.6
58418,3.5,3.5,3.0,3.5,3.0,7.2
20048,3.6666666666666665,3.5,3.1666666666666665,3.3333333333333335,3.6666666666666665,4.5
17717,3.9285714285714284,3.642857142857143,3.5714285714285716,3.7857142857142856,3.7857142857142856,5.0
57836,3.9166666666666665,3.9,3.9,3.9,3.8833333333333333,10.0
9712,4.0,3.25,3.25,3.625,3.875,5.2
70740,2.625,2.625,2.75,2.75,2.5,4.7
38891,5.0,4.5,4.5,4.0,4.5,7.0
55107,4.25,3.9166666666666665,4.0,3.9166666666666665,3.9166666666666665,4.8
67018,2.0,3.5,3.5,2.0,2.5,5.0
15933,3.642857142857143,3.6,3.6,3.5142857142857142,3.6142857142857143,4.5
75512,2.5,2.5,3.0,2.6666666666666665,2.3333333333333335,6.1
76636,4.0,4.25,3.75,4.0,3.75,6.6
23372,4.5,4.0,3.5,4.0,4.0,5.3
57469,3.75,3.875,3.5,3.875,3.75,7.9
56031,3.5,2.0,2.0,3.5,3.5,5.5
29246,3.5454545454545454,3.3636363636363638,3.772727272727273,3.272727272727273,3.4545454545454546,6.0
3452,1.9411764705882353,2.1176470588235294,2.6470588235294117,2.1176470588235294,2.088235294117647,0.5
77294,5.0,4.5,3.0,4.5,4.5,6.5
57038,4.0,4.0,4.0,3.5,4.0,6.5
46769,4.025,4.2,4.225,3.825,3.975,5.1
33117,4.0,3.5,4.0,4.0,4.0,4.8
70320,4.0,4.0,5.0,5.0,4.0,9.0
8826,4.125,3.875,3.875,3.875,3.75,5.4
45754,3.9050632911392404,4.0,3.8987341772151898,3.9177215189873418,4.018987341772152,7.5
24160,4.5,4.5,4.5,4.0,4.5,6.3
72381,3.5,3.5,4.0,3.5,3.5,6.2
1169,3.9381188118811883,3.6930693069306932,3.7797029702970297,3.717821782178218,3.837871287128713,5.3
34525,4.0,3.75,3.25,3.75,3.75,5.0
58105,3.9,3.4,3.9,3.7,3.5,5.2
31712,4.0,4.166666666666667,4.166666666666667,3.8333333333333335,4.166666666666667,8.0
65000,3.1666666666666665,3.3333333333333335,3.0,3.25,3.3333333333333335,4.2
41683,4.166666666666667,3.6666666666666665,3.7777777777777777,3.8333333333333335,3.7222222222222223,4.0
18541,3.5,3.4166666666666665,3.9166666666666665,3.5833333333333335,3.3333333333333335,6.4
76088,4.5,3.5,4.0,4.0,4.0,7.5
45965,2.7857142857142856,2.8285714285714287,3.4857142857142858,2.585714285714286,2.6285714285714286,4.1
34439,3.6,4.3,4.3,4.1,4.1,10.0
3824,3.5136986301369864,3.3347602739726026,3.671232876712329,3.410958904109589,3.392123287671233,4.7
34057,4.0,4.0,3.5,3.5,4.0,5.0
41867,3.8482142857142856,3.9151785714285716,3.9910714285714284,3.825892857142857,3.982142857142857,11.0
63590,4.0,4.0,4.0,4.0,4.5,4.6
54936,1.5,2.0,3.5,2.0,2.0,6.0
58934,2.3333333333333335,2.6666666666666665,4.0,3.3333333333333335,3.1666666666666665,7.5
10414,3.754166666666667,3.5833333333333335,3.925,3.5125,3.625,4.2
47902,4.5,4.0,4.5,4.0,4.5,8.55
73272,4.0,3.5,4.5,3.5,4.0,7.8
10705,3.6470588235294117,3.4705882352941178,3.823529411764706,4.0,3.735294117647059,5.2
56190,3.5,3.0,3.5,2.0,3.5,5.0
70194,4.012658227848101,3.8987341772151898,4.031645569620253,3.962025316455696,4.018987341772152,6.5
46437,3.0,3.0,4.0,3.5,3.0,3.8
2189,3.652173913043478,3.1956521739130435,3.360869565217391,3.4304347826086956,3.4347826086956523,5.0
47293,4.197368421052632,3.7302631578947367,3.901315789473684,3.9276315789473686,3.9078947368421053,5.2
73632,4.125,4.0,4.125,4.125,4.0,9.5
34162,3.5,4.0,3.0,3.0,3.5,6.4
15017,4.333333333333333,4.4,4.4,4.3,4.433333333333334,5.2
43901,3.159090909090909,2.840909090909091,2.8181818181818183,2.8181818181818183,2.7954545454545454,2.5
8621,4.285714285714286,4.071428571428571,4.071428571428571,4.0,4.142857142857143,7.7
64237,3.5,4.0,3.5,3.5,3.0,5.2
40002,3.25,3.0,3.75,3.5,3.0,4.5
70026,4.0,4.0,4.0,4.0,4.0,5.0
32204,4.0,3.7,3.8,3.7,3.9,5.6
38210,4.166666666666667,4.555555555555555,4.277777777777778,4.555555555555555,4.5,12.0
25846,3.477272727272727,3.3863636363636362,3.8181818181818183,3.659090909090909,3.477272727272727,7.0
70166,3.5,3.0,3.5,4.5,3.5,5.5
74281,3.0,3.5,3.5,4.0,3.5,5.4
779,4.16967126193001,4.100212089077412,4.147932131495228,4.161717921527042,4.267762460233298,7.4
54291,4.5,3.5,4.0,4.0,4.5,4.3
51511,3.5,3.5,3.5,3.0,3.5,5.1
70392,4.0,4.0,4.0,4.0,4.0,9.0
5126,3.628205128205128,3.551282051282051,3.641025641025641,3.5128205128205128,3.551282051282051,5.0
34579,3.375,3.0,3.375,3.125,3.0,7.2
57503,4.3125,3.8125,4.0,4.0,4.0625,4.5
24183,4.333333333333333,3.6666666666666665,3.5,3.6666666666666665,3.8333333333333335,4.0
61220,4.0,4.0,3.5,4.0,4.0,8.8
42353,3.464959568733154,3.6442048517520216,3.8288409703504045,3.618598382749326,3.509433962264151,7.68
64176,4.25,4.5,4.0,4.0,4.25,10.5
24608,4.0,4.0,3.25,3.5,3.75,4.5
20681,3.76,3.92,4.0,3.84,3.8,9.0
72597,3.8,3.8,3.7,3.8,3.9,7.0
26599,3.5,3.5,4.0,3.0,3.0,8.0
62035,4.0,4.0,4.0,4.0,4.0,5.6
68551,3.0,3.5,4.0,2.0,3.0,4.5
69451,3.45,3.45,3.65,3.7,3.65,6.9
23437,4.0,3.5,4.0,3.5,4.0,3.7
5724,3.111111111111111,2.888888888888889,3.1666666666666665,2.9444444444444446,2.7777777777777777,10.0
54854,4.21875,3.78125,4.15625,4.21875,4.25,4.9
23664,2.0,2.0,2.0,2.0,1.5,5.2
8539,3.9,3.6,4.0,3.9,4.0,5.5
18382,4.0,3.5,4.0,3.75,4.0,4.5
72390,3.75,3.75,3.75,4.0,4.25,6.25
39966,2.5,2.375,2.875,2.575,2.425,6.5
34141,4.125,4.125,3.875,4.0,4.0,4.7
42632,4.125,4.125,4.0,3.625,3.75,7.0
38051,3.5,3.5,3.5,4.0,3.5,7.1
2632,3.8333333333333335,3.6666666666666665,4.166666666666667,3.6666666666666665,4.0,8.7
42744,4.0,4.0,4.0,4.0,4.0,5.2
55444,4.5,3.0,3.0,3.0,3.0,4.2
54597,3.5,3.0,3.0,3.0,3.0,5.0
51783,4.054054054054054,3.972972972972973,3.864864864864865,3.9864864864864864,4.175675675675675,8.2
44057,3.5,3.75,3.25,3.25,3.0,5.0
44868,4.0,4.5,4.0,4.0,4.0,9.5
27783,3.0,3.0,3.5,3.0,3.5,5.0
39674,3.5,3.5,3.5,3.5,3.5,4.0
65862,4.017441860465116,4.125,3.828488372093023,3.9651162790697674,4.145348837209302,8.5
19190,3.25,3.3125,3.5625,3.25,3.4375,6.5
57387,4.0,3.5,3.5,3.0,3.5,5.0
20946,4.0,4.0,4.0,4.0,4.0,4.0
21758,2.5,2.0,3.5,3.0,2.0,6.0
47260,3.75,3.0,3.5,2.75,2.75,4.5
63860,3.7016129032258065,3.8521505376344085,4.083333333333333,3.7016129032258065,3.782258064516129,9.1
75037,4.0,4.5,3.5,3.5,4.5,8.0
41473,3.0,4.0,4.0,3.0,3.0,5.0
64794,4.5,4.0,4.25,4.25,4.25,4.4
16210,3.5,3.25,3.75,3.25,3.5,8.1
23471,4.0,4.2,4.0,4.1,4.2,11.0
27460,3.5,3.0,3.5,3.0,3.5,5.6
42314,3.911764705882353,3.7058823529411766,3.676470588235294,3.7941176470588234,3.7941176470588234,5.8
53537,3.75,3.625,3.375,3.875,4.0,6.5
53976,4.0,4.3125,3.625,3.875,4.0625,12.0
44619,4.0625,3.625,3.9375,3.8125,3.875,5.3
10578,2.5,2.25,2.25,2.25,2.25,4.9
59718,3.875,3.5,3.75,3.625,3.375,4.3
67541,3.5,4.0,4.0,3.5,4.0,8.6
42293,4.25,3.25,2.75,4.0,3.5,5.0
60248,3.0,3.5,3.0,3.5,3.5,6.9
51523,3.75,4.0,4.0,4.0,4.0,5.0
69557,4.0,4.0,3.75,3.75,4.25,10.0
49481,3.7857142857142856,3.5714285714285716,3.5714285714285716,3.857142857142857,3.5,4.4
65524,3.096774193548387,3.0053763440860215,3.39247311827957,3.172043010752688,3.021505376344086,6.2
6765,3.0945945945945947,3.189189189189189,3.4864864864864864,3.310810810810811,3.0945945945945947,6.2
24426,3.6666666666666665,3.3333333333333335,3.1666666666666665,3.3333333333333335,3.0,4.0
23910,2.25,2.5,2.5,2.5,2.125,4.8
47590,4.5,4.5,4.5,4.0,4.0,6.0
17011,3.888888888888889,3.638888888888889,3.7222222222222223,3.7222222222222223,3.611111111111111,2.8
65480,3.4285714285714284,3.142857142857143,3.5,3.5714285714285716,3.357142857142857,6.0
33944,2.5,3.5,3.5,2.5,3.0,4.5
32697,3.0,2.5,2.25,2.5,3.0,3.5
30068,3.0,3.0,3.0,3.0,3.0,4.0
44325,3.6875,3.875,3.75,3.75,3.875,6.0
19947,3.84375,4.046875,3.765625,3.953125,4.0625,12.25
52063,3.5714285714285716,3.5,3.5,3.7142857142857144,3.5714285714285716,5.0
19823,3.5,3.4285714285714284,3.7142857142857144,3.2142857142857144,3.2857142857142856,7.5
9687,2.75,2.75,3.5,2.25,2.75,3.3
72893,3.5,4.0,2.5,3.5,3.5,7.7
34611,2.55,3.0,3.7,2.6,2.6,4.5
67545,4.111111111111111,4.055555555555555,4.194444444444445,4.138888888888889,4.111111111111111,10.0
74394,3.0,3.5,3.5,2.5,2.5,5.6
32468,3.5,4.0,4.0,2.5,3.5,4.4
46843,4.0,3.75,4.0,3.75,4.0,5.5
73365,2.75,3.125,3.875,3.5,2.75,5.2
49630,3.0,3.0,3.0,2.5,3.0,5.0
5629,2.5,2.5,4.0,2.5,2.0,5.0
17797,3.973333333333333,3.6133333333333333,3.7466666666666666,3.78,3.8666666666666667,4.9
73453,4.5,4.333333333333333,4.166666666666667,4.166666666666667,4.666666666666667,11.0
10556,2.5,2.5,2.5,2.5,2.75,4.0
32682,3.5,3.5,3.75,3.25,3.5,5.4
16464,2.3636363636363638,2.1136363636363638,3.022727272727273,2.3636363636363638,2.1818181818181817,5.0
34721,2.5,3.5,3.0,3.0,3.0,6.0
59888,4.25,3.5,4.5,4.0,4.0,5.0
60324,3.826923076923077,3.8365384615384617,4.0,3.8461538461538463,3.8365384615384617,7.0
15705,4.277777777777778,4.0,4.027777777777778,4.166666666666667,4.194444444444445,7.8
56735,3.5,3.0,4.0,3.5,3.5,5.8
55017,4.0,3.75,4.0,3.5,4.0,8.5
55532,4.5,3.0,4.0,4.5,4.0,4.9
10688,4.0,3.5,4.0,3.5,4.0,4.7
30493,3.75,4.0,3.75,3.5,3.75,9.0
44451,4.0,4.0,3.75,4.25,4.0,7.3
19663,3.9444444444444446,4.166666666666667,4.055555555555555,3.7222222222222223,3.9444444444444446,6.2
14422,3.751101321585903,3.607929515418502,3.66079295154185,3.63215859030837,3.66079295154185,6.0
75790,3.3333333333333335,3.3333333333333335,3.6666666666666665,3.3333333333333335,3.5,6.3
8524,4.0,3.7916666666666665,4.0,3.875,3.9583333333333335,5.7
54905,4.0675675675675675,4.094594594594595,4.1891891891891895,4.0675675675675675,4.135135135135135,8.2
64453,3.25,4.0,3.75,3.5,3.75,12.5
32466,3.8333333333333335,3.5,3.8333333333333335,3.3333333333333335,4.0,5.0
40714,3.0,3.0,3.5,2.5,2.5,4.0
64613,4.285714285714286,3.9285714285714284,4.071428571428571,4.0,4.214285714285714,9.5
52212,4.083333333333333,3.4166666666666665,3.8333333333333335,3.8333333333333335,3.75,5.2
47910,4.25,4.75,4.0,4.0,4.25,9.1
44390,3.1,2.9,2.9,2.9,3.0,5.0
29311,4.5,4.0,4.0,4.0,4.0,4.6
2145,3.1129032258064515,2.596774193548387,2.9193548387096775,2.725806451612903,2.693548387096774,4.9
20348,4.0,4.5,4.5,4.0,4.0,6.5
15203,3.1666666666666665,3.5,3.75,3.1666666666666665,2.6666666666666665,5.0
39002,3.5,3.5,4.0,4.0,4.0,6.6
26895,4.416666666666667,4.083333333333333,4.291666666666667,4.166666666666667,4.25,6.0
24454,3.358108108108108,2.8783783783783785,2.97972972972973,3.108108108108108,3.027027027027027,5.0
42044,2.1666666666666665,2.1666666666666665,2.8333333333333335,2.8333333333333335,2.3333333333333335,4.7
64835,3.75,3.5,3.5,3.75,3.75,7.5
64471,4.0,3.0,4.0,4.0,3.5,8.5
40965,3.8333333333333335,4.111111111111111,3.9444444444444446,3.8333333333333335,4.055555555555555,5.9
21646,4.25,3.8333333333333335,4.25,3.9166666666666665,4.25,6.2
52196,3.75,3.5,3.75,3.5,3.25,4.7
49586,3.125,3.25,3.875,3.125,2.875,4.0
24001,2.0,1.5,2.5,2.5,2.0,4.0
8253,3.5384615384615383,3.3846153846153846,3.6923076923076925,3.269230769230769,3.6153846153846154,4.5
5631,4.5,3.9,4.0,4.0,4.1,5.0
27998,3.8333333333333335,3.5,4.0,4.0,3.6666666666666665,5.5
65172,4.0,4.0,4.0,3.5,4.0,5.2
25903,3.875,3.727272727272727,3.8863636363636362,3.727272727272727,3.852272727272727,5.0
214,3.861344537815126,3.560224089635854,3.750700280112045,3.680672268907563,3.7142857142857144,5.4
70213,3.8333333333333335,3.6666666666666665,3.5,3.6666666666666665,3.6666666666666665,4.7
64291,4.375,4.5,3.75,4.125,4.25,4.9
23858,3.5,3.0,3.0,3.5,3.5,4.5
41213,3.611111111111111,3.425925925925926,3.814814814814815,3.4444444444444446,3.388888888888889,4.8
6676,3.1458333333333335,3.3125,3.3958333333333335,3.0625,3.0625,4.7
37361,3.4285714285714284,3.5,3.607142857142857,3.5,3.2142857142857144,4.8
35932,4.0,4.0,4.0,4.0,3.0,9.0
1462,3.4767441860465116,3.344186046511628,3.4069767441860463,3.3255813953488373,3.2767441860465114,5.3
9512,4.5,3.75,4.0,4.5,4.25,5.7
42104,3.25,3.25,3.75,3.25,3.25,6.9
44586,3.0,4.0,3.5,3.5,2.0,5.2
73702,4.0,4.0,3.5,4.0,3.5,8.0
15111,3.8214285714285716,3.6785714285714284,3.6785714285714284,3.642857142857143,3.7142857142857144,5.2
11566,4.142857142857143,3.642857142857143,4.285714285714286,4.071428571428571,3.9285714285714284,4.8
64774,2.0,2.0,4.0,3.5,2.5,6.5
12129,3.5,3.0,3.5,3.0,3.5,4.5
23480,3.5,2.8333333333333335,4.0,3.5,3.3333333333333335,5.6
63457,3.0,3.0,3.0,3.0,3.0,4.0
1304,3.7945205479452055,3.7625570776255706,3.7648401826484017,3.817351598173516,3.8059360730593608,8.0
22479,4.5,4.0,4.0,4.0,4.5,5.0
24712,1.5,2.0,2.0,1.0,1.5,4.3
71440,4.166666666666667,4.333333333333333,4.416666666666667,4.166666666666667,4.083333333333333,6.1
15089,3.0,3.0,3.5,3.0,3.0,5.8
52037,5.0,4.5,4.0,3.5,4.0,5.2
56538,3.8,3.8,3.9,3.5,4.0,7.2
65470,3.75,4.0,3.75,3.75,4.0,8.2
59697,3.75,3.5,3.25,3.75,3.5,5.5
40029,3.82,4.04,3.88,3.98,3.98,8.0
36080,1.5,2.0,2.5,1.5,2.0,4.4
59638,4.083333333333333,4.25,4.083333333333333,4.083333333333333,4.125,10.7
31908,4.0,4.0,4.0,4.0,4.0,5.0
27075,3.0,2.5,3.0,3.5,3.5,4.5
76921,4.0,3.5,3.5,4.0,4.0,5.5
61980,3.25,3.75,3.75,3.25,3.25,6.8
12531,4.004901960784314,3.9199346405228757,4.032679738562091,3.8055555555555554,3.9411764705882355,6.3
9877,4.166666666666667,4.0773809523809526,4.125,4.190476190476191,4.2023809523809526,10.0
51351,4.5,4.5,4.0,4.5,4.5,7.5
27703,4.0,4.5,4.0,4.0,4.0,6.2
68347,3.25,3.5,3.25,3.25,3.5,7.8
27795,4.0,3.75,3.5,4.0,4.0,8.0
73469,4.0,3.5,3.5,4.0,4.0,5.0
47469,3.0,3.5,3.75,3.0,3.0,7.0
16320,2.5,2.75,3.0,3.25,2.75,4.0
11112,3.0,3.25,3.75,3.0,3.0,4.9
73898,2.6666666666666665,3.0,3.3333333333333335,3.1666666666666665,2.8333333333333335,6.0
4113,3.5,3.5,3.5,4.0,3.5,3.7
35948,4.0,4.0,4.5,4.5,4.0,7.0
58495,3.5,3.3666666666666667,3.8,3.566666666666667,3.4,5.8
33998,3.0,3.5,4.0,3.0,3.0,6.6
2774,4.04020979020979,3.9353146853146854,3.9318181818181817,3.9353146853146854,4.094405594405594,6.0
76596,3.5,3.5,3.0,3.5,3.5,4.9
63774,2.5,2.1666666666666665,3.0,2.3333333333333335,2.3333333333333335,5.1
49058,4.358870967741935,4.270161290322581,4.168010752688172,4.114247311827957,4.280913978494624,6.5
75060,4.5,4.5,4.0,4.0,5.0,8.0
51354,3.53125,3.4296875,3.6328125,3.40625,3.4609375,5.6
64062,3.125,3.0,4.375,3.5,3.0,8.1
2599,4.234375,3.96875,4.015625,3.96875,4.171875,9.6
21931,4.0,3.0,3.0,4.0,3.5,5.3
5377,3.9130434782608696,3.6956521739130435,4.065217391304348,3.782608695652174,3.869565217391304,5.3
76204,4.5,4.0,4.0,3.5,4.5,9.9
59527,5.0,4.0,4.0,3.5,4.0,5.0
65708,4.0,3.6666666666666665,4.083333333333333,4.0,3.75,5.5
24132,3.25,3.25,3.0,3.0,3.75,7.5
42211,3.0833333333333335,3.1944444444444446,3.638888888888889,3.2777777777777777,3.0555555555555554,7.8
77181,4.0,4.0,4.0,3.5,4.0,7.0
59428,3.9305555555555554,3.986111111111111,3.9722222222222223,3.9444444444444446,4.152777777777778,8.0
19655,3.5,3.375,3.5,3.375,3.625,5.1
44743,4.114814814814815,4.2555555555555555,4.207407407407407,4.125925925925926,4.222222222222222,8.5
66436,4.256880733944954,4.273700305810397,4.122324159021407,4.122324159021407,4.31651376146789,9.3
34976,3.25,3.0,4.25,3.5,3.0,5.5
71193,3.5,4.0,2.5,3.5,4.0,10.5
41982,3.0,3.0,3.5,3.0,3.5,5.0
32859,4.333333333333333,3.9444444444444446,4.0,4.111111111111111,4.111111111111111,7.5
7696,3.9375,3.4375,3.65625,3.59375,3.75,4.6
41798,4.166666666666667,4.166666666666667,4.0,3.8333333333333335,4.333333333333333,6.0
59325,2.875,2.875,3.375,3.375,3.0,6.8
74334,4.0,4.1,4.0,3.8,4.2,5.3
26791,3.5,3.5,4.0,4.0,3.5,5.5
23374,4.0,4.0,4.0,3.75,3.75,3.9
6880,4.388888888888889,3.9444444444444446,4.166666666666667,4.333333333333333,4.333333333333333,4.3
35008,3.0,3.0,3.5,3.0,3.5,4.8
43978,4.181818181818182,4.090909090909091,3.909090909090909,4.0,4.363636363636363,12.0
70382,4.1,4.0,4.0,4.0,4.3,4.8
76071,4.0,3.75,3.75,4.25,4.0,7.0
53968,3.8333333333333335,3.8333333333333335,4.0,3.8333333333333335,4.0,5.5
58175,3.75,3.75,4.0,3.5,3.5,10.3
14961,4.5,4.5,3.5,3.5,4.5,4.0
71134,4.0,4.166666666666667,4.166666666666667,3.8333333333333335,4.333333333333333,6.0
50977,3.0,2.5,2.5,3.5,2.5,4.5
63596,4.166666666666667,4.314814814814815,4.166666666666667,4.055555555555555,4.37037037037037,9.7
12518,3.125,2.75,3.375,3.125,3.0,5.0
46703,4.0,3.5,3.5,3.5,3.5,6.0
1629,3.767195767195767,3.373015873015873,3.7222222222222223,3.5264550264550265,3.5555555555555554,4.4
27353,4.25,3.5,4.25,3.75,4.0,5.8
27390,3.909090909090909,3.6818181818181817,3.6818181818181817,3.727272727272727,3.909090909090909,5.8
16167,3.0,3.0,3.5,3.0,3.0,5.2
15095,4.25,4.25,3.75,4.0,4.25,4.5
56682,4.0,4.0,4.0,4.0,4.0,5.5
38906,3.5,3.5,3.75,3.75,3.75,5.2
25927,3.5,4.5,4.0,4.0,4.0,6.0
15953,3.4166666666666665,3.25,3.5,3.4166666666666665,3.1944444444444446,5.0
45134,3.0,3.0,3.0,3.0,3.0,5.0
74588,3.25,3.25,3.25,4.5,3.5,8.2
69897,3.475,3.35,3.975,3.725,3.425,6.8
28798,4.0,4.0,4.0,3.5,4.0,6.0
68519,4.5,4.5,4.0,4.0,4.5,9.0
37889,3.9375,3.9375,4.0625,3.75,4.0625,6.0
59213,3.4375,3.8125,4.125,3.4375,3.375,5.0
44691,2.875,2.125,2.75,2.125,2.0,5.1
15709,4.0,3.5,3.5,4.0,4.0,9.0
63549,2.5,2.5,3.5,3.5,3.0,5.5
67622,3.5,3.0,3.0,3.5,3.0,5.0
25089,3.75,4.0,3.5,3.5,3.75,5.0
51389,3.875,3.875,3.75,3.5833333333333335,3.75,5.1
60305,3.7954545454545454,3.803030303030303,4.03030303030303,3.803030303030303,3.772727272727273,6.9
30674,4.0,4.0,4.0,4.0,4.5,9.0
7821,3.8,3.6333333333333333,3.8333333333333335,3.6,3.7666666666666666,5.9
55777,4.0,3.5,4.0,4.0,4.0,6.9
11815,3.0,3.0,3.5,3.5,3.0,4.7
55401,4.333333333333333,4.458333333333333,4.0,4.416666666666667,4.333333333333333,9.0
72283,3.0,3.5,4.0,3.5,2.5,0.4
61658,4.5,4.0,4.0,4.0,4.5,5.5
3968,3.9850057670126873,3.8823529411764706,3.8633217993079585,3.7941176470588234,3.9013840830449826,5.9
53723,3.3333333333333335,2.6666666666666665,3.1666666666666665,2.8333333333333335,2.8333333333333335,4.8
14435,3.25,3.1666666666666665,3.6666666666666665,3.25,3.25,4.5
5614,3.9615384615384617,3.871794871794872,4.051282051282051,3.8974358974358974,3.9871794871794872,6.9
8332,3.2857142857142856,2.9404761904761907,3.3214285714285716,3.0714285714285716,3.1547619047619047,4.5
25274,3.875,3.75,4.0,3.75,3.75,7.0
36813,4.0,3.0,4.0,4.0,4.0,5.0
52403,3.5,4.0,4.0,3.5,3.0,5.0
74984,3.625,3.625,3.875,3.75,3.875,6.0
61623,4.5,3.75,4.25,4.0,4.0,5.2
72780,3.5,3.0,3.0,3.0,3.5,5.5
27765,3.9,3.8,3.8,3.7,3.9,5.5
64559,4.5,4.0,4.0,5.0,4.5,5.2
10839,3.0,3.1666666666666665,3.1666666666666665,2.8333333333333335,3.1666666666666665,3.8
71190,3.0,3.0,3.0,3.0,3.0,3.9
76790,4.0,3.5,4.0,4.5,4.5,5.4
37974,3.730769230769231,3.6538461538461537,4.1923076923076925,3.8461538461538463,3.769230769230769,6.5
50887,3.7045454545454546,3.659090909090909,3.909090909090909,3.8181818181818183,3.8181818181818183,6.6
56763,2.5,2.0,2.5,2.0,2.0,2.8
8226,3.7,3.7,4.1,3.3,3.4,6.0
52376,4.0,4.0,4.0,3.5,3.5,5.6
72986,3.5,3.5,3.8,3.9,3.8,6.1
62845,3.5,3.6666666666666665,3.6666666666666665,3.3333333333333335,3.5,8.0
65563,3.6666666666666665,3.6666666666666665,4.0,3.5,3.6666666666666665,6.3
69854,4.0,4.0,4.0,3.5,3.5,8.1
21393,3.0,2.1666666666666665,2.8333333333333335,2.1666666666666665,2.1666666666666665,5.0
57578,4.0,4.0,4.0,3.5,4.0,7.4
8536,4.083333333333333,3.9166666666666665,3.8333333333333335,3.75,4.0,5.5
58753,4.25,3.875,3.875,3.75,4.125,5.8
58676,3.4,3.0,3.6,3.4,3.3,4.6
48856,3.0,3.25,3.25,3.25,3.25,4.4
73204,3.5,3.5,3.5,3.0,4.0,5.5
30426,3.75,3.5,3.5,3.5,3.25,4.8
8805,4.0,3.5,4.0,4.0,4.0,5.5
18560,3.0,3.5,3.25,2.75,3.25,4.7
14712,3.956255110384301,3.9239574816026166,3.9399018806214228,3.9742436631234668,4.069910057236304,8.0
53211,4.0,3.0,3.5,3.5,3.0,5.5
51884,3.8181818181818183,3.696969696969697,3.8333333333333335,3.9545454545454546,3.8333333333333335,6.5
29179,2.5,3.0,3.4,3.3,2.7,5.0
60237,3.0,3.0,4.0,3.0,3.0,6.5
75464,4.0,4.25,4.0,3.5,3.75,6.0
5028,3.9318181818181817,3.8333333333333335,3.946969696969697,3.7803030303030303,3.946969696969697,5.8
71306,3.0,3.5,4.0,3.5,3.0,3.9
73657,4.5,4.0,3.5,4.0,4.0,5.5
50182,3.5,3.5,3.5,3.5,4.0,5.6
21595,3.0,3.25,4.0,3.75,3.5,4.7
16619,3.0,4.0,2.5,2.5,4.0,5.0
67952,2.6666666666666665,3.0,3.3333333333333335,3.0,2.5,5.0
74450,4.0,3.5,4.5,4.0,4.0,6.1
